Date,Open,High,Low,Close,Adj Close,Volume
2007-05-01,25.600000,27.055000,24.965000,25.879999,23.260206,58027200
2007-06-01,26.250000,29.775000,26.100000,29.389999,26.414894,61900000
2007-07-01,29.750000,33.099998,29.360001,30.504999,27.417015,54519400
2007-08-01,30.250000,30.980000,25.900000,30.500000,27.412531,95130600
2007-09-01,30.500000,35.415001,30.455000,34.650002,31.142431,54640800
2007-10-01,34.599998,42.125000,33.470001,41.389999,37.200146,95794200
2007-11-01,40.505001,52.500000,39.084999,42.299999,38.018032,92634600
2007-12-01,43.500000,52.500000,42.070000,52.500000,47.185497,64366400
2008-01-01,52.500000,52.500000,38.474998,48.200001,43.320786,82820600
2008-02-01,49.595001,52.395000,46.764999,48.849998,43.904980,59449600
2008-03-01,49.014999,50.099998,40.685001,44.834999,40.296410,70766000
2008-04-01,45.490002,53.700001,44.290001,50.599998,45.477829,69354500
2008-05-01,50.599998,63.900002,50.599998,57.400002,51.589478,82602900
2008-06-01,57.790001,58.970001,52.000000,56.450001,50.735645,70350600
2008-07-01,56.000000,57.310001,40.740002,43.939999,39.492016,69938600
2008-08-01,43.990002,44.180000,38.000000,42.660000,38.341587,54791600
2008-09-01,42.549999,44.950001,32.910000,42.220001,37.946133,100815500
2008-10-01,41.889999,42.480000,21.299999,28.610001,25.713848,144545100
2008-11-01,29.100000,31.600000,19.540001,23.750000,21.345819,76263800
2008-12-01,23.270000,30.330000,20.200001,27.490000,24.707224,83539400
2009-01-01,27.490000,31.580000,26.629999,30.370001,27.295687,71639900
2009-02-01,29.610001,34.900002,29.610001,32.700001,29.389826,81662200
2009-03-01,32.189999,39.369999,29.900000,35.380001,31.798534,121832100
2009-04-01,34.869999,39.669998,34.700001,36.840000,33.110741,97107500
2009-05-01,36.840000,44.500000,36.840000,43.160000,39.157131,87723500
2009-06-01,44.000000,44.730000,37.840000,40.090000,36.371861,91082600
2009-07-01,40.490002,40.700001,34.709999,38.549999,34.974686,74603800
2009-08-01,38.990002,41.299999,36.520000,37.529999,34.049282,70683600
2009-09-01,37.840000,41.639999,36.900002,40.849998,37.061375,81032000
2009-10-01,40.450001,44.240002,39.299999,40.500000,36.743839,73731500
2009-11-01,40.500000,45.000000,39.860001,44.110001,40.019028,55736600
2009-12-01,44.799999,45.330002,40.200001,41.560001,37.705524,62576700
2010-01-01,41.650002,42.869999,37.250000,38.220001,34.675293,69576000
2010-02-01,38.490002,39.000000,34.950001,38.700001,35.110771,91403000
2010-03-01,38.820000,41.799999,38.200001,39.700001,36.018028,102154400
2010-04-01,39.849998,40.840000,35.889999,36.950001,33.523079,67012476
2010-05-01,36.709999,36.709999,29.520000,34.080002,31.027733,104481736
2010-06-01,33.250000,35.480000,30.730000,31.000000,28.377022,90372000
2010-07-01,31.010000,32.259998,30.000000,32.040001,29.329027,54698000
2010-08-01,32.189999,34.029999,28.850000,29.590000,27.086323,79112099
2010-09-01,30.000000,33.340000,29.049999,30.400000,27.976227,192463122
2010-10-01,30.610001,30.900000,26.350000,28.549999,26.273722,180649300
2010-11-01,28.799999,30.559999,27.049999,27.370001,25.187807,91554100
2010-12-01,27.760000,30.719999,27.480000,30.549999,28.114269,87299600
2011-01-01,30.719999,31.760000,28.959999,30.049999,27.654133,114974500
2011-02-01,30.200001,33.290001,29.090000,32.599998,30.000820,99442384
2011-03-01,32.520000,33.700001,31.440001,32.619999,30.019232,91699676
2011-04-01,33.200001,33.200001,28.389999,28.889999,26.586617,90048700
2011-05-01,28.900000,75.550003,26.299999,26.830000,24.799982,84104377
2011-06-01,26.830000,26.950001,25.110001,26.250000,24.263865,106339900
2011-07-01,26.150000,26.570000,24.799999,26.000000,24.032780,79519026
2011-08-01,26.309999,26.450001,20.000000,22.950001,21.213547,180065400
2011-09-01,23.180000,23.490000,20.700001,20.900000,19.318659,100165100
2011-10-01,20.760000,23.670000,19.440001,23.080000,21.333715,102189900
2011-11-01,22.090000,24.850000,22.090000,24.120001,22.295027,93908800
2011-12-01,24.299999,25.540001,22.400000,23.000000,21.259766,108497100
2012-01-01,23.129999,28.260000,22.740000,26.910000,24.873926,119428800
2012-02-01,27.120001,28.059999,24.270000,25.700001,23.755480,128599700
2012-03-01,25.950001,26.600000,23.770000,24.299999,22.461405,126045500
2012-04-01,24.400000,24.610001,21.719999,22.389999,20.798388,93311300
2012-05-01,22.389999,23.320000,18.910000,19.799999,18.392500,136741900
2012-06-01,19.290001,20.980000,18.049999,18.900000,17.730391,141437800
2012-07-01,18.700001,21.000000,18.540001,20.049999,18.809223,114668700
2012-08-01,20.139999,22.910000,19.469999,21.299999,19.981869,152996300
2012-09-01,21.420000,24.980000,21.010000,23.299999,21.858101,136362200
2012-10-01,23.290001,23.969999,21.459999,21.500000,20.169493,100318200
2012-11-01,21.530001,22.500000,18.830000,19.100000,17.918015,140365600
2012-12-01,19.209999,21.340000,18.969999,19.549999,18.340166,169019000
2013-01-01,19.549999,20.940001,18.030001,18.230000,17.101854,162472900
2013-02-01,18.250000,18.770000,14.470000,14.490000,13.593300,246567200
2013-03-01,14.410000,17.809999,14.150000,16.900000,15.854157,242409000
2013-04-01,16.680000,19.469999,15.290000,19.190001,18.002445,214532700
2013-05-01,19.190001,19.790001,18.320000,18.969999,17.925194,160125100
2013-06-01,19.049999,19.209999,14.450000,14.800000,13.984868,225812200
2013-07-01,14.900000,16.360001,13.500000,15.380000,14.532922,234920100
2013-08-01,15.760000,17.709999,15.210000,16.049999,15.166020,225017900
2013-09-01,16.379999,18.230000,15.730000,16.959999,16.025900,217411700
2013-10-01,17.150000,19.680000,16.540001,19.540001,18.463804,231572300
2013-11-01,19.299999,20.350000,17.700001,18.320000,17.310997,184139500
2013-12-01,16.879999,17.080000,15.570000,15.990000,15.109325,189853500
2014-01-01,15.990000,16.150000,13.480000,13.770000,13.011596,209928700
2014-02-01,13.670000,14.170000,12.740000,12.990000,12.274555,176813600
2014-03-01,12.990000,15.100000,12.010000,14.960000,14.136055,283692600
2014-04-01,14.960000,16.430000,14.540000,15.680000,14.816400,265205700
2014-05-01,15.680000,17.620001,15.490000,15.610000,15.294547,215388800
2014-06-01,15.860000,17.920000,15.420000,16.240000,15.911814,192781200
2014-07-01,16.260000,19.740000,15.840000,17.990000,17.626450,308845100
2014-08-01,17.950001,22.190001,17.270000,22.080000,21.633799,343103400
2014-09-01,22.610001,23.500000,16.870001,17.250000,16.901403,455962100
2014-10-01,16.820000,21.150000,13.470000,14.650000,14.353946,834934896
2014-11-01,14.440000,14.500000,11.530000,12.180000,11.933862,360826700
2014-12-01,11.780000,12.150000,8.000000,9.590000,9.396201,842436848
2015-01-01,9.590000,10.160000,7.780000,8.040000,7.877524,499984500
2015-02-01,8.280000,10.600000,8.010000,9.480000,9.288424,335879100
2015-03-01,9.360000,9.850000,7.930000,9.580000,9.386403,371798700
2015-04-01,9.800000,15.030000,9.700000,13.630000,13.354558,668412400
2015-05-01,14.250000,16.260000,13.230000,13.520000,13.246783,668758000
2015-06-01,13.320000,15.050000,13.130000,14.030000,13.746475,785728200
2015-07-01,14.190000,14.220000,10.420000,11.580000,11.345987,324560200
2015-08-01,11.510000,11.700000,8.350000,10.620000,10.405388,430561400
2015-09-01,10.180000,10.830000,7.660000,8.540000,8.367419,413581200
2015-10-01,8.700000,11.180000,8.270000,9.380000,9.190446,315851200
2015-11-01,9.380000,10.800000,8.670000,9.410000,9.219839,300500500
2015-12-01,9.350000,10.300000,8.180000,8.570000,8.396814,280757500
2016-01-01,8.570000,8.960000,5.670000,6.930000,6.789956,294238700
2016-02-01,6.810000,7.750000,5.780000,7.350000,7.201468,294012200
2016-03-01,7.590000,11.290000,7.210000,10.630000,10.415184,516308300
2016-04-01,10.530000,13.970000,9.390000,13.270000,13.001836,167684100
2016-05-01,13.330000,13.540000,10.180000,10.180000,9.974279,203136200
2016-06-01,10.150000,12.260000,9.950000,11.510000,11.277402,250707700
2016-07-01,11.550000,14.160000,11.010000,14.010000,13.726881,196704400
2016-08-01,14.040000,15.570000,12.840000,14.740000,14.442128,222874500
2016-09-01,14.790000,16.450001,14.180000,15.140000,14.834045,212295500
2016-10-01,15.290000,19.719999,15.180000,18.639999,18.263315,237937900
2016-11-01,18.719999,18.860001,15.800000,18.469999,18.096750,242836900
2016-12-01,18.469999,19.139999,16.190001,16.940001,16.597670,205343700
2017-01-01,16.700001,18.850000,16.139999,16.190001,15.862827,126208400
2017-02-01,16.480000,17.430000,15.400000,15.960000,15.637473,160321100
2017-03-01,16.370001,16.570000,13.480000,15.150000,14.843842,240969000
2017-04-01,15.160000,15.750000,13.950000,14.360000,14.069806,134758200
2017-05-01,14.360000,16.360001,12.900000,13.620000,13.344761,248707700
2017-06-01,13.830000,14.160000,12.650000,13.200000,12.933249,180612400
2017-07-01,13.250000,13.940000,12.470000,13.800000,13.521124,124526300
2017-08-01,13.720000,14.630000,13.360000,13.970000,13.687689,182435700
2017-09-01,14.190000,16.440001,14.140000,15.810000,15.490506,166660800
2017-10-01,15.770000,17.629999,15.620000,17.420000,17.067970,153630400
2017-11-01,17.660000,18.139999,15.640000,15.950000,15.627674,163809100
2017-12-01,15.940000,16.980000,15.500000,16.910000,16.568277,151820900
2018-01-01,16.910000,21.940001,16.910000,17.330000,16.979788,187640300
2018-02-01,21.299999,23.610001,19.670000,23.150000,22.682177,216104400
2018-03-01,23.049999,24.340000,22.209999,23.360001,22.887932,185832300
2018-04-01,23.170000,24.799999,22.180000,24.629999,24.132267,156625500
2018-05-01,24.629999,31.799999,19.730000,22.190001,21.741577,400827900
2018-06-01,22.600000,22.870001,16.900000,19.420000,19.060257,333972100
2018-07-01,19.100000,22.389999,19.100000,21.940001,21.533577,173132700
2018-08-01,21.809999,23.840000,20.480000,22.080000,21.670982,213910100
2018-09-01,21.980000,24.920000,21.190001,24.230000,23.834354,170598100
2018-10-01,24.330000,31.000000,23.860001,30.320000,29.824915,323681400
2018-11-01,30.379999,30.940001,26.040001,28.129999,27.670673,219817000
2018-12-01,29.000000,29.400000,23.330000,25.400000,25.076838,222438900
2019-01-01,25.400000,29.969999,25.100000,29.549999,29.235924,192992200
